date,port01,port02,port03,port04,port05,port06,port07,port08,port09,port10,portLS
2003-02-27,1.80641733263866,0.694529245511407,1.42543197785602,0.627988545956999,0.778816100886721,0.853967456508973,0.977295382485052,0.568924232037177,0.354847909124469,1.11074707794974,-0.69567025468892
2003-02-28,0.605255275558568,0.380644351123005,0.340308803913178,0.0650585323400252,0.222918816480901,0.301557719492552,0.409427206590198,0.115267023188714,0.0918920430239105,0.554209236535818,-0.0510460390227502
2003-03-03,-0.987086153846154,-1.29639076923077,-0.20934375,-0.766870769230769,-0.1888359375,-0.451289230769231,-0.2327671875,-0.2927640625,-0.761918461538462,-1.17034923076923,-0.183263076923076
2003-03-04,-1.66239507898535,-1.87740134806854,-2.26849126471792,-1.58918418380096,-1.93009598066161,-0.859029792686571,-1.1783399264023,-1.1837749822257,-1.41956072119833,-1.32735456166355,0.335040517321798
2003-03-05,-0.0828571538486411,-0.119738580203138,0.350490787453082,-0.553433125749175,0.0329873281016983,-0.15265211688526,-0.556342018388699,-0.0856978178701279,0.421851990563316,-0.145942533151804,-0.0630853793031625
2003-03-06,-1.11692437833555,-1.1904294058324,-1.0036291556593,-1.3750253524011,-0.732527460083523,-0.531949807267999,-0.452840921017876,-0.962354005626669,-0.495576827428182,-0.291351780051848,0.825572598283699
2003-03-07,1.10674014289955,0.562758676874615,0.512986648480798,0.135264747564822,0.482522084563878,0.0500427982946503,0.192499005417503,0.191758074154449,0.113156299398051,0.590867527816156,-0.515872615083392
2003-03-10,-2.10445392688629,-2.23802847653411,-2.58046480099738,-2.33110402910967,-2.41007859456297,-1.92412548786479,-1.80031818135875,-1.64676864481424,-1.68604304581574,-2.01936178383921,0.0850921430470808
2003-03-11,-2.13926133101804,-0.886814522448279,-0.498934245084583,-0.903743936131117,-0.330538357901001,-0.553191002844026,-0.54583643213906,-0.545111072798319,-0.944820184438458,-1.08996742267471,1.04929390834334
2003-03-12,0.170077660640651,0.043303917192413,-0.0871092180858813,0.205470521879667,-0.216160078104234,-0.30514356479242,-0.384857579249306,-0.510471283653561,-0.452054225235393,-0.160570195784218,-0.330647856424869
2003-03-13,3.25423793458388,2.53510320470136,3.7626522188804,3.55556734256074,2.91708720705338,2.55099026612695,2.56694702616586,2.83455518468413,3.81407880951559,3.33727244547158,0.0830345108876922
2003-03-14,-0.422347507106115,-0.345325055343644,-0.0272266485271569,0.166391949723671,0.116025683257591,0.00411285311528374,-0.0321652950647562,0.590224366425234,-0.105202783212987,-0.0268109356269099,0.395536571479205
2003-03-17,4.09803519361822,3.65995685200992,3.5832771413907,3.43552321349128,2.99353292203852,2.68559451170153,2.72266974321104,2.85943980859248,3.1878856226839,3.47605223172526,-0.621982961892967
2003-03-18,1.39085767969593,1.05067827034388,0.745534986774623,1.01342523346389,0.253709909483102,0.48577479142274,0.630858701270251,0.624494294638793,1.08392429972998,0.991239083438043,-0.399618596257884
2003-03-19,0.222916605009607,0.361664333089102,0.193553650366053,0.663542201343994,0.512240079289181,0.287807738492836,0.186157779403401,-0.163157820544971,-0.22497634955555,-0.0670147098664378,-0.289931314876045
2003-03-20,0.687728401881323,0.823084932962597,0.442884776688324,0.806084438513188,0.479694375063958,0.725328024404389,0.705607042519962,0.210773983050165,0.577818743842186,0.495210434720854,-0.19251796716047
2003-03-21,3.66431501859567,3.22412996836487,3.04939818562231,2.44155158397752,2.35834074601424,1.46283362943721,1.6134524161504,1.45367953188549,1.95606204033615,1.87492968330379,-1.78938533529188
2003-03-24,-4.62593657973126,-3.6763750150961,-3.59002901286478,-3.19005165539974,-3.06522066844055,-2.34967714552841,-2.5416607163988,-2.49768021993541,-2.91967414665523,-3.30999871094644,1.31593786878482
2003-03-25,1.49810068848479,1.67932777659678,0.582277676471047,0.773888041068098,0.661794847122906,0.919774496348053,1.09820098105136,1.17323561147191,1.40263062639931,1.73951498844483,0.24141429996004
2003-03-26,-1.09297656712467,-1.00433950338066,-0.872899578307901,-0.875804296783387,-0.968248842166985,-0.63695951773743,-0.836765898477585,-1.01663212940496,-0.553905164802489,-0.601258078506792,0.491718488617882
2003-03-27,0.330256976623917,0.228751283626616,-0.20320511068141,-0.234119888702709,0.158728025200278,0.631694783893654,0.514264225067252,0.225829324323041,-0.0286390297357044,0.028082379700859,-0.302174596923058
2003-03-28,-0.46268531719905,0.00460996098020115,-0.0959780445963535,0.0750541193750003,-0.178893642344237,0.28306178671817,0.311936115221875,0.306274959268167,0.129446992528095,-0.513428261117445,-0.0507429439183953
2003-03-31,-1.39504767094653,-1.0448869433362,-1.37196905841349,-1.14376408495261,-1.17558793879141,-0.49833404668827,-0.96297404551624,-1.20995125207576,-0.985881789575201,-1.47963489552007,-0.0845872245735353
2003-04-01,0.529036363636364,0.395930769230769,0.85070606060606,0.543996923076923,0.823446969696969,0.53968923076923,1.33100757575758,0.641872307692308,1.01273636363636,1.61405757575758,1.08502121212121
2003-04-02,2.81272433434881,2.07984052491248,2.70185631598769,2.39195713906983,2.04202282278465,2.24862055634577,1.79940180371215,1.69505225568064,2.18969656169071,2.63179571498384,-0.180928619364968
2003-04-03,-0.38276759584707,0.0909050355904587,-0.563087806283871,-0.572171961058373,-0.573020726849315,-0.612419779517406,-0.583986712751436,-0.291792894085552,-0.407068189506602,-0.68886262525886,-0.30609502941179
2003-04-04,-0.555837994740114,-0.245847133808978,-0.615439967937663,-0.0463452388836491,-0.410009116194595,-0.0973897919959545,-0.0777446292099275,-0.385659269580441,-0.224299023359577,-0.908876786559887,-0.353038791819773
2003-04-07,0.460744309645677,1.20696181016886,1.31994208479494,1.07853961271582,0.675305123005647,0.53309152775573,0.606015560157428,0.777477305856099,0.363985023341258,0.717477835424947,0.25673352577927
2003-04-08,-0.716958744019781,-0.995821764866045,-0.644104118867664,-0.346390098934439,-0.348976047575144,-0.342076286420635,-0.749664373535396,-0.616301371631156,-0.783401276433256,-1.01940742191735,-0.302448677897571
2003-04-09,-0.516799116387043,-0.352158893839953,-0.859469570236037,-0.710875444191937,-0.204646794569828,-0.50821791922665,-0.423901661487101,-0.616884346329328,-0.663619700673411,-1.3105909458636,-0.793791829476561
2003-04-10,-0.390858211330976,0.486943167648661,0.199448516680638,-0.30026303834471,0.241742262923277,0.446952123047659,0.385466751496986,0.137745281880763,0.790583873126205,0.174203929225485,0.56506214055646
2003-04-11,-0.0745786344268266,-0.123431980321108,-0.210011714287497,-0.424833189550282,-0.286204257929498,-0.361098345721895,-0.393232007591307,-0.268220254259474,0.0470566273005214,0.100333773501499,0.174912407928326
2003-04-14,2.15026668942048,1.78337469572557,1.32047188845829,2.10486446368475,1.61416190401847,1.57758281102008,1.51982827309193,1.6470732975678,1.36947381800166,1.69287891943973,-0.457387769980742
2003-04-15,0.117102118612289,0.463473934985007,0.614098403678419,0.765234528570019,0.493874385219777,0.93221916082676,0.908326392387324,0.372608170260855,0.622307065830186,0.185601765606226,0.0684996469939369
2003-04-16,-1.15592779382144,-0.722357071168682,-1.50110626590295,-1.00109440392823,-0.354992095735834,-1.13574830944591,-0.731893531259763,-0.664086666040246,-0.475486614083887,-0.349413158084371,0.806514635737069
2003-04-17,2.30532224423826,1.57483348046408,1.27556719159254,1.74426549828415,1.14372718526168,0.928465345769548,1.07786544284147,1.56828680555275,2.04883239170342,2.23334293986706,-0.071979304371204
2003-04-21,0.52907313074371,0.342316600842777,-0.284774736566136,-0.331353601728911,0.459538604521239,0.424684054440986,0.180824471798286,0.181169543838794,0.586122156273295,0.433378681746657,-0.0956944489970535
2003-04-22,3.10610464832153,1.52771764630832,2.30959152791919,1.98729973832485,1.64454148989719,1.80757189370797,1.86193377954978,1.91757511453999,1.64361594391954,1.19124180263336,-1.91486284568818
2003-04-23,1.97857793055119,1.15346053934844,1.44948399034156,1.29988006818794,0.541303939205284,1.14376500871872,0.61984618954975,0.839498342910027,1.16314330625902,1.73100552958791,-0.247572400963286
2003-04-24,-0.036065183531181,-0.170761679375533,-0.83288054510897,-0.688333819698987,-1.02622525503838,-1.04311172359195,-0.65931931864658,-0.387405265291447,-1.01433850958502,-0.745900950399102,-0.709835766867921
2003-04-25,-1.63687174215174,-0.687504259683677,-1.41208129828882,-0.936354727954184,-0.828415298585112,-1.69987623946084,-0.874045867591963,-1.29779791279251,-1.52914049557156,-0.852426206074134,0.784445536077601
2003-04-28,2.12154244516283,2.16657580599663,2.09722867097459,2.25499012457355,1.80468613399279,1.8519739337158,1.71538930852382,2.09510140232157,1.35509236275731,1.72412067925184,-0.397421765910989
2003-04-29,0.44200336525674,0.428313249342643,0.507144645672016,0.410787825594804,0.182237918653476,0.436447272037856,-0.15472430984573,0.00187346686138043,0.399235978126321,0.600891516268259,0.158888151011519
2003-04-30,0.839756041919476,0.50570489503745,0.677521694672301,0.644301088789321,0.878313166594531,0.746750098235003,0.79620552983741,0.887075968861091,0.631848578934429,0.134075734451432,-0.705680307468045
2003-05-01,0.0210115942028986,0.702822058823529,0.420389705882353,-0.346744117647059,-0.296735294117647,-0.225249275362319,0.135186764705882,-0.320248529411765,0.219554411764706,-0.262749275362319,-0.283760869565217
2003-05-02,2.94711640180879,2.57318034977377,2.18987174292073,1.66182973534232,1.86238267698768,1.82869957185445,2.01499245774613,1.54855616269698,1.68699682121739,3.37714539548355,0.430028993674759
2003-05-05,0.216683278680088,0.477289266797149,0.512177593028294,0.145367774401937,0.251711579776836,0.640093362567718,0.447210883470008,0.0514154095231813,0.487231788711189,0.693735441284547,0.477052162604459
2003-05-06,0.878439247410475,0.935344644847946,1.04760200390056,0.923978321068268,0.910105407320313,0.975696543271697,1.00766253231802,0.664502224913832,0.938732171383934,0.499411653459696,-0.379027593950778
2003-05-07,0.11951006671086,-0.472555227934972,-0.200417344935526,-0.299452644893501,-0.0737977017992535,-0.571734006561906,0.0589845721480629,-0.0434821579547406,-0.140615874073084,-0.656845492538901,-0.776355559249762
2003-05-08,-0.29691188825621,-0.946706557430828,-0.397153116894027,-0.766324231664277,-0.73011571223486,-0.438740550135889,-0.496124914945597,-0.416830789387874,-1.1515702397633,-0.963394472247941,-0.66648258399173
2003-05-09,1.98082934623665,1.96563139438273,1.64342952294714,1.52359594023551,1.60760982353002,0.935711043093145,1.31078999753318,2.01878035019633,1.09953073981949,1.16402608646001,-0.816803259776637
2003-05-12,1.40778776345381,1.2010116847716,1.68183000899941,1.30330249107241,1.40677217655262,1.29156013504471,1.21696259813582,0.619981587104239,0.936993064954077,1.73339979273933,0.325612029285525
2003-05-13,0.375871404009872,-0.299130760103847,0.159675698948246,0.320771880718657,-0.301985448220777,-0.608249600818275,-0.0118663247280839,-0.0648855974371046,0.101925381194697,0.393699031268578,0.0178276272587061
2003-05-14,0.24789035030263,0.427787018737833,-0.121403049437139,0.0888852043722433,-0.0947951182012983,-0.0141594034205354,-0.303350053301465,0.0916031741126672,-0.189389555400992,1.22660518043424,0.978714830131614
2003-05-15,0.565911064160901,0.480813157779675,0.48760540378856,0.340229910081152,0.36404183172459,0.201000182922709,0.410980624193875,0.966119129638436,0.581952307155214,0.593916614267076,0.0280055501061752
2003-05-16,-1.24118121544524,-0.673253848584156,-0.107948480817246,-1.23520940870691,-0.538134831994555,-1.08931406060967,-0.569799644265758,-0.207797721185976,-0.775980901245615,-0.45855916498147,0.782622050463765
2003-05-19,-1.94949446628508,-2.39917882873541,-2.17974259764212,-1.51371235108907,-1.87863990016724,-1.84436615980147,-2.17923326132827,-1.95332715990525,-1.91469173753716,-2.66024576018456,-0.710751293899482
2003-05-20,-0.334910283658449,-0.11804479090079,0.279176238564682,-0.16307101099469,0.038628848396607,0.10705973407754,0.154975597300007,-0.0344059970708848,-0.0737682738297313,0.0470529149924233,0.381963198650872
2003-05-21,0.641440298304337,0.447915110674891,0.507185600975342,0.206471976803493,0.955270612541899,0.32829611137773,0.717106972038047,0.358336410008069,1.1743022647935,0.520561880552715,-0.120878417751622
2003-05-22,1.06029199559718,1.0775689284523,0.718569184507886,0.860335060252058,1.07728055721786,1.11865369422397,1.19766166689924,0.711656122792573,0.771732301137085,2.08321826677331,1.02292627117612
2003-05-23,0.917176380208423,0.985201450077242,0.918156963844315,0.794988892945729,0.875861105101529,0.481620921315987,0.911857885266646,1.37003230496207,0.632222641327731,0.698607641810304,-0.218568738398119
2003-05-27,2.28340768842571,1.98368997937042,1.63990768996402,1.80073736903494,1.73045645653945,2.07019434442024,1.91157960905383,1.48562736899478,1.59520772239651,2.94870706674084,0.665299378315126
2003-05-28,0.994453678327048,0.213324066580886,0.259393739922439,0.429016324772155,0.829222967046093,0.248265298391907,0.112404021893642,0.157059571835313,-0.303618507464557,0.330145532394421,-0.664308145932627
2003-05-29,0.35061055965824,0.203805450914736,0.547782804082019,0.219029690028036,-0.0129164831082043,0.0211811224073684,0.0520700563362077,0.490220175755171,0.463861789221797,1.13816929907772,0.787558739419483
2003-05-30,1.8245259545618,2.03527892000861,1.48586658577135,2.05489468371679,2.4580047837213,2.15740365462205,2.42108341599989,2.0648351743261,1.52689300146432,1.64912528490534,-0.175400669656458
2003-06-02,0.659742857142857,0.791295714285714,1.25457142857143,0.529484057971014,1.12270714285714,0.46734,0.458507246376812,0.44711,0.753225714285714,0.911692857142857,0.25195
2003-06-03,-0.614018664815924,-0.0582454595944629,-0.0673718070845477,0.201276637786154,-0.231581894819582,-0.299739767652709,-0.110482908771766,0.0849298820913244,-0.0868373847357004,0.213036373873423,0.827055038689347
2003-06-04,2.93154886013447,2.13222683643904,2.43812190171743,1.69020855854237,2.22678780377646,1.79612763859438,1.26332297761692,1.49046663546166,2.0926393563517,1.83867862663075,-1.09287023350372
2003-06-05,1.42082699008813,1.71822278952024,1.04144337516021,0.33871125440103,0.349326329787022,0.878228484156797,0.56876778700532,0.90631132426427,1.44328364592907,1.31708515994295,-0.103741830145182
2003-06-06,-0.440936640910671,-0.770441762880007,-0.604046179764539,-0.410651453508598,-0.231890431823812,-0.313220229111283,-0.583145972429445,-0.482846194378192,-0.515370438531951,-1.0472987458273,-0.60636210491663
2003-06-09,-2.01952730609964,-2.29277986734996,-1.83100796546621,-1.9436097286342,-1.75786808687822,-1.74398401130565,-1.00559202023196,-1.7613828282097,-1.8441553613302,-1.99511361838779,0.0244136877118568
2003-06-10,1.44686984671106,1.44140215825141,1.41279384519191,1.1302428848221,0.991928483059456,0.936589282725874,0.89803590429008,1.11787536160299,1.10518052653583,1.19392824464864,-0.252941602062423
2003-06-11,1.34053276758116,1.10598756919127,1.35371251520255,1.19391550693687,1.55941547434193,1.15398221009865,1.43234506621258,2.09276564930824,1.92003831789086,2.15512558742118,0.814592819840024
2003-06-12,0.88757379399579,0.977889229422607,0.822507039718839,0.381957710842562,0.377452873656868,0.600244703220026,0.709106461450008,0.17235020491577,0.548889773410874,0.908835369683993,0.0212615756882033
2003-06-13,-1.58002972583756,-1.40258624254625,-1.2768906742786,-1.87350079643035,-1.30462777215142,-1.56750526286384,-1.15744230951957,-1.38872406307209,-1.27941670300241,-1.10595049826445,0.474079227573116
2003-06-16,1.80200633961647,2.482992929127,1.82874848655109,2.21416608233332,1.63518987026157,1.80632327412874,1.53125894821199,1.43237154505585,1.71797794872584,1.37443656920764,-0.427569770408828
2003-06-17,0.661597942792426,-0.404286174282637,0.0784038949940447,0.390077766152629,-0.281349099353674,0.0885612983454511,0.565886790459257,-0.00524135812617039,-0.0434714192247027,0.118401861172533,-0.543196081619893
2003-06-18,0.103994016880701,-0.233151395687464,-0.147131666662087,0.435833162761772,-0.273976009986614,-0.303412692568432,-0.107452467627677,-0.633477717883487,0.0649428124188823,-0.438248448512076,-0.542242465392777
